"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1400000US25021401100","Census Tract 4011, Norfolk County, Massachusetts","4827","null","4423","null","3344","null","142","null","4","null","825","null","0","null","108","null","404","null","380","null","41","null","8","null","102","null","0","null","213","null","1","null","5","null","0","null","9","null","0","null","0","null","0","null","0","null","1","null","0","null","23","null","0","null","1","null","0","null","5","null","2","null","0","null","12","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021401201","Census Tract 4012.01, Norfolk County, Massachusetts","5191","null","4750","null","3277","null","162","null","13","null","1223","null","2","null","73","null","441","null","411","null","46","null","14","null","126","null","0","null","187","null","4","null","1","null","0","null","19","null","0","null","0","null","5","null","3","null","6","null","0","null","27","null","2","null","6","null","0","null","7","null","0","null","0","null","9","null","1","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021401202","Census Tract 4012.02, Norfolk County, Massachusetts","1707","null","1607","null","1221","null","94","null","0","null","223","null","0","null","69","null","100","null","90","null","7","null","0","null","33","null","0","null","44","null","0","null","1","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","8","null","1","null","0","null","0","null","5","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021402101","Census Tract 4021.01, Norfolk County, Massachusetts","3593","null","3311","null","2889","null","167","null","4","null","165","null","0","null","86","null","282","null","263","null","19","null","16","null","23","null","0","null","158","null","6","null","5","null","0","null","28","null","0","null","1","null","0","null","0","null","7","null","0","null","17","null","3","null","1","null","0","null","10","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021402102","Census Tract 4021.02, Norfolk County, Massachusetts","4402","null","4000","null","2878","null","545","null","19","null","170","null","0","null","388","null","402","null","367","null","47","null","25","null","33","null","0","null","203","null","1","null","5","null","0","null","36","null","0","null","0","null","4","null","1","null","3","null","9","null","29","null","2","null","0","null","0","null","16","null","0","null","0","null","1","null","1","null","1","null","0","null","0","null","0","null","4","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","6","null","1","null","0","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021402200","Census Tract 4022, Norfolk County, Massachusetts","2217","null","2069","null","1716","null","171","null","6","null","78","null","3","null","95","null","148","null","131","null","13","null","9","null","9","null","0","null","88","null","0","null","4","null","0","null","5","null","0","null","0","null","1","null","1","null","1","null","0","null","15","null","5","null","3","null","0","null","5","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021402300","Census Tract 4023, Norfolk County, Massachusetts","4518","null","4284","null","3891","null","140","null","12","null","155","null","0","null","86","null","234","null","224","null","14","null","13","null","48","null","0","null","132","null","5","null","0","null","0","null","9","null","0","null","0","null","0","null","1","null","2","null","0","null","10","null","0","null","3","null","0","null","4","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021402400","Census Tract 4024, Norfolk County, Massachusetts","6341","null","5935","null","5036","null","375","null","13","null","269","null","2","null","240","null","406","null","389","null","52","null","31","null","82","null","4","null","178","null","4","null","0","null","0","null","32","null","0","null","0","null","1","null","0","null","2","null","3","null","14","null","6","null","0","null","1","null","3","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021402500","Census Tract 4025, Norfolk County, Massachusetts","4293","null","4129","null","3722","null","185","null","5","null","125","null","1","null","91","null","164","null","153","null","5","null","2","null","36","null","0","null","99","null","0","null","3","null","0","null","8","null","0","null","0","null","0","null","0","null","0","null","0","null","10","null","0","null","0","null","0","null","5","null","2","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021403100","Census Tract 4031, Norfolk County, Massachusetts","7599","null","7173","null","6380","null","66","null","4","null","654","null","1","null","68","null","426","null","400","null","31","null","7","null","139","null","0","null","208","null","3","null","0","null","0","null","9","null","0","null","0","null","0","null","0","null","3","null","0","null","22","null","2","null","2","null","0","null","9","null","2","null","0","null","1","null","3","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021403300","Census Tract 4033, Norfolk County, Massachusetts","4431","null","4149","null","3776","null","47","null","2","null","281","null","0","null","43","null","282","null","257","null","27","null","6","null","67","null","2","null","151","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","2","null","0","null","24","null","4","null","8","null","1","null","5","null","0","null","0","null","4","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021403400","Census Tract 4034, Norfolk County, Massachusetts","6961","null","6598","null","5735","null","140","null","8","null","607","null","1","null","107","null","363","null","355","null","43","null","16","null","95","null","0","null","177","null","2","null","2","null","1","null","15","null","0","null","1","null","0","null","0","null","3","null","0","null","4","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25021403501","Census Tract 4035.01, Norfolk County, Massachusetts","2851","null","2673","null","2163","null","96","null","2","null","351","null","0","null","61","null","178","null","160","null","17","null","0","null","34","null","0","null","101","null","3","null","1","null","0","null","2","null","0","null","0","null","0","null","1","null","1","null","0","null","14","null","0","null","6","null","0","null","2","null","1","null","0","null","2","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
